id_zaliczenie,id_przed,nr_albumu,nr_wykl,ocena,termin,Data
46668,5,3668,5,2,2,06.20.2023
46669,5,3669,5,2,2,06.20.2023
46670,5,3670,5,2,2,06.20.2023
46671,5,3671,5,2,2,06.20.2023
46672,5,3672,5,2,2,06.20.2023
46673,5,3673,5,2,2,06.20.2023
46674,5,3674,5,2,2,06.20.2023
46675,5,3675,5,2,2,06.20.2023
46676,5,3676,5,2,2,06.20.2023
46677,5,3677,5,2,2,06.20.2023
46678,5,3678,5,2,2,06.20.2023
46679,5,3679,5,2,2,06.20.2023
46680,5,3680,5,2,2,06.20.2023
46681,5,3681,5,2,2,06.20.2023
46682,5,3682,5,2,2,06.20.2023
46683,5,3683,5,2,2,06.20.2023
46684,5,3684,5,2,2,06.20.2023
46685,5,3685,5,2,2,06.20.2023
46686,5,3686,5,2,2,06.20.2023
46687,5,3687,5,2,2,06.20.2023
46688,5,3688,5,2,2,06.20.2023
46689,5,3689,5,2,2,06.20.2023
46690,5,3690,5,2,2,06.20.2023
46691,5,3691,5,2,2,06.20.2023
46692,5,3692,5,2,2,06.20.2023
46693,5,3693,5,2,2,06.20.2023
46694,5,3694,5,2,2,06.20.2023
46695,5,3695,5,2,2,06.20.2023
46696,5,3696,5,2,2,06.20.2023
46697,5,3697,5,2,2,06.20.2023
46698,5,3698,5,2,2,06.20.2023
46699,5,3699,5,2,2,06.20.2023
46700,5,3700,5,2,2,06.20.2023
46701,5,3701,5,2,2,06.20.2023
46702,5,3702,5,2,2,06.20.2023
46703,5,3703,5,2,2,06.20.2023
46704,5,3704,5,2,2,06.20.2023
46705,5,3705,5,2,2,06.20.2023
46706,5,3706,5,2,2,06.20.2023
46707,5,3707,5,2,2,06.20.2023
46708,5,3708,5,2,2,06.20.2023
46709,5,3709,5,2,2,06.20.2023
46710,5,3710,5,2,2,06.20.2023
46711,5,3711,5,2,2,06.20.2023
46712,5,3712,5,2,2,06.20.2023
46713,5,3713,5,2,2,06.20.2023
46714,5,3714,5,2,2,06.20.2023
46715,5,3715,5,2,2,06.20.2023
46716,5,3716,5,2,2,06.20.2023
46717,5,3717,5,2,2,06.20.2023
46718,5,3718,5,2,2,06.20.2023
46719,5,3719,5,2,2,06.20.2023
46720,5,3720,5,2,2,06.20.2023
46721,5,3721,5,2,2,06.20.2023
46722,5,3722,5,2,2,06.20.2023
46723,5,3723,5,2,2,06.20.2023
46724,5,3724,5,2,2,06.20.2023
46725,5,3725,5,2,2,06.20.2023
46726,5,3726,5,2,2,06.20.2023
46727,5,3727,5,2,2,06.20.2023
46728,5,3728,5,2,2,06.20.2023
46729,5,3729,5,2,2,06.20.2023
46730,5,3730,5,2,2,06.20.2023
46731,5,3731,5,2,2,06.20.2023
46732,5,3732,5,2,2,06.20.2023
46733,5,3733,5,2,2,06.20.2023
46734,5,3734,5,2,2,06.20.2023
46735,5,3735,5,2,2,06.20.2023
46736,5,3736,5,2,2,06.20.2023
46737,5,3737,5,2,2,06.20.2023
46738,5,3738,5,2,2,06.20.2023
46739,5,3739,5,2,2,06.20.2023
46740,5,3740,5,2,2,06.20.2023
46741,5,3741,5,2,2,06.20.2023
46742,5,3742,5,2,2,06.20.2023
46743,5,3743,5,2,2,06.20.2023
46744,5,3744,5,2,2,06.20.2023
46745,5,3745,5,2,2,06.20.2023
46746,5,3746,5,2,2,06.20.2023
46747,5,3747,5,2,2,06.20.2023
46748,5,3748,5,2,2,06.20.2023
46749,5,3749,5,2,2,06.20.2023
46750,5,3750,5,2,2,06.20.2023
46751,5,3751,5,2,2,06.20.2023
46752,5,3752,5,2,2,06.20.2023
46753,5,3753,5,2,2,06.20.2023
46754,5,3754,5,2,2,06.20.2023
46755,5,3755,5,2,2,06.20.2023
46756,5,3756,5,2,2,06.20.2023
46757,5,3757,5,2,2,06.20.2023
46758,5,3758,5,2,2,06.20.2023
46759,5,3759,5,2,2,06.20.2023
46760,5,3760,5,2,2,06.20.2023
46761,5,3761,5,2,2,06.20.2023
46762,5,3762,5,2,2,06.20.2023
46763,5,3763,5,2,2,06.20.2023
46764,5,3764,5,2,2,06.20.2023
46765,5,3765,5,2,2,06.20.2023
46766,5,3766,5,2,2,06.20.2023
46767,5,3767,5,2,2,06.20.2023
46768,5,3768,5,2,2,06.20.2023
46769,5,3769,5,2,2,06.20.2023
46770,5,3770,5,2,2,06.20.2023
46771,5,3771,5,2,2,06.20.2023
46772,5,3772,5,2,2,06.20.2023
46773,5,3773,5,2,2,06.20.2023
46774,5,3774,5,2,2,06.20.2023
46775,5,3775,5,2,2,06.20.2023
46776,5,3776,5,2,2,06.20.2023
46777,5,3777,5,2,2,06.20.2023
46778,5,3778,5,2,2,06.20.2023
46779,5,3779,5,2,2,06.20.2023
46780,5,3780,5,2,2,06.20.2023
46781,5,3781,5,2,2,06.20.2023
46782,5,3782,5,2,2,06.20.2023
46783,5,3783,5,2,2,06.20.2023
46784,5,3784,5,2,2,06.20.2023
46785,5,3785,5,2,2,06.20.2023
46786,5,3786,5,2,2,06.20.2023
46787,5,3787,5,2,2,06.20.2023
46788,5,3788,5,2,2,06.20.2023
46789,5,3789,5,2,2,06.20.2023
46790,5,3790,5,2,2,06.20.2023
46791,5,3791,5,2,2,06.20.2023
46792,5,3792,5,2,2,06.20.2023
46793,5,3793,5,2,2,06.20.2023
46794,5,3794,5,2,2,06.20.2023
46795,5,3795,5,2,2,06.20.2023
46796,5,3796,5,2,2,06.20.2023
46797,5,3797,5,2,2,06.20.2023
46798,5,3798,5,2,2,06.20.2023
46799,5,3799,5,2,2,06.20.2023
46800,5,3800,5,2,2,06.20.2023
46801,5,3801,5,2,2,06.20.2023
46802,5,3802,5,2,2,06.20.2023
46803,5,3803,5,2,2,06.20.2023
46804,5,3804,5,2,2,06.20.2023
46805,5,3805,5,2,2,06.20.2023
46806,5,3806,5,2,2,06.20.2023
46807,5,3807,5,2,2,06.20.2023
46808,5,3808,5,2,2,06.20.2023
46809,5,3809,5,2,2,06.20.2023
46810,5,3810,5,2,2,06.20.2023
46811,5,3811,5,2,2,06.20.2023
46812,5,3812,5,2,2,06.20.2023
46813,5,3813,5,2,2,06.20.2023
46814,5,3814,5,2,2,06.20.2023
46815,5,3815,5,2,2,06.20.2023
46816,5,3816,5,2,2,06.20.2023
46817,5,3817,5,2,2,06.20.2023
46818,5,3818,5,2,2,06.20.2023
46819,5,3819,5,2,2,06.20.2023
46820,5,3820,5,2,2,06.20.2023
46821,5,3821,5,2,2,06.20.2023
46822,5,3822,5,2,2,06.20.2023
46823,5,3823,5,2,2,06.20.2023
46824,5,3824,5,2,2,06.20.2023
46825,5,3825,5,2,2,06.20.2023
46826,5,3826,5,2,2,06.20.2023
46827,5,3827,5,2,2,06.20.2023
46828,5,3828,5,2,2,06.20.2023
46829,5,3829,5,2,2,06.20.2023
46830,5,3830,5,2,2,06.20.2023
46831,5,3831,5,2,2,06.20.2023
46832,5,3832,5,2,2,06.20.2023
46833,5,3833,5,2,2,06.20.2023
46834,5,3834,5,2,2,06.20.2023
46835,5,3835,5,2,2,06.20.2023
46836,5,3836,5,2,2,06.20.2023
46837,5,3837,5,2,2,06.20.2023
46838,5,3838,5,2,2,06.20.2023
46839,5,3839,5,2,2,06.20.2023
46840,5,3840,5,2,2,06.20.2023
46841,5,3841,5,2,2,06.20.2023
46842,5,3842,5,2,2,06.20.2023
46843,5,3843,5,2,2,06.20.2023
46844,5,3844,5,2,2,06.20.2023
46845,5,3845,5,2,2,06.20.2023
46846,5,3846,5,2,2,06.20.2023
46847,5,3847,5,2,2,06.20.2023
46848,5,3848,5,2,2,06.20.2023
46849,5,3849,5,2,2,06.20.2023
46850,5,3850,5,2,2,06.20.2023
46851,5,3851,5,2,2,06.20.2023
46852,5,3852,5,2,2,06.20.2023
46853,5,3853,5,2,2,06.20.2023
46854,5,3854,5,2,2,06.20.2023
46855,5,3855,5,2,2,06.20.2023
46856,5,3856,5,2,2,06.20.2023
46857,5,3857,5,2,2,06.20.2023
46858,5,3858,5,2,2,06.20.2023
46859,5,3859,5,2,2,06.20.2023
46860,5,3860,5,2,2,06.20.2023
46861,5,3861,5,2,2,06.20.2023
46862,5,3862,5,2,2,06.20.2023
46863,5,3863,5,2,2,06.20.2023
46864,5,3864,5,2,2,06.20.2023
46865,5,3865,5,2,2,06.20.2023
46866,5,3866,5,2,2,06.20.2023
46867,5,3867,5,2,2,06.20.2023
46868,5,3868,5,2,2,06.20.2023
46869,5,3869,5,2,2,06.20.2023
46870,5,3870,5,2,2,06.20.2023
46871,5,3871,5,2,2,06.20.2023
46872,5,3872,5,2,2,06.20.2023
46873,5,3873,5,2,2,06.20.2023
46874,5,3874,5,2,2,06.20.2023
46875,5,3875,5,2,2,06.20.2023
46876,5,3876,5,2,2,06.20.2023
46877,5,3877,5,2,2,06.20.2023
46878,5,3878,5,2,2,06.20.2023
46879,5,3879,5,2,2,06.20.2023
46880,5,3880,5,2,2,06.20.2023
46881,5,3881,5,2,2,06.20.2023
46882,5,3882,5,2,2,06.20.2023
46883,5,3883,5,2,2,06.20.2023
46884,5,3884,5,2,2,06.20.2023
46885,5,3885,5,2,2,06.20.2023
46886,5,3886,5,2,2,06.20.2023
46887,5,3887,5,2,2,06.20.2023
46888,5,3888,5,2,2,06.20.2023
46889,5,3889,5,2,2,06.20.2023
46890,5,3890,5,2,2,06.20.2023
46891,5,3891,5,2,2,06.20.2023
46892,5,3892,5,2,2,06.20.2023
46893,5,3893,5,2,2,06.20.2023
46894,5,3894,5,2,2,06.20.2023
46895,5,3895,5,2,2,06.20.2023
46896,5,3896,5,2,2,06.20.2023
46897,5,3897,5,2,2,06.20.2023
46898,5,3898,5,2,2,06.20.2023
46899,5,3899,5,2,2,06.20.2023
46900,5,3900,5,2,2,06.20.2023
46901,5,3901,5,2,2,06.20.2023
46902,5,3902,5,2,2,06.20.2023
46903,5,3903,5,2,2,06.20.2023
46904,5,3904,5,2,2,06.20.2023
46905,5,3905,5,2,2,06.20.2023
46906,5,3906,5,2,2,06.20.2023
46907,5,3907,5,2,2,06.20.2023
46908,5,3908,5,2,2,06.20.2023
46909,5,3909,5,2,2,06.20.2023
46910,5,3910,5,2,2,06.20.2023
46911,5,3911,5,2,2,06.20.2023
46912,5,3912,5,2,2,06.20.2023
46913,5,3913,5,2,2,06.20.2023
46914,5,3914,5,2,2,06.20.2023
46915,5,3915,5,2,2,06.20.2023
46916,5,3916,5,2,2,06.20.2023
46917,5,3917,5,2,2,06.20.2023
46918,5,3918,5,2,2,06.20.2023
46919,5,3919,5,2,2,06.20.2023
46920,5,3920,5,2,2,06.20.2023
46921,5,3921,5,2,2,06.20.2023
46922,5,3922,5,2,2,06.20.2023
46923,5,3923,5,2,2,06.20.2023
46924,5,3924,5,2,2,06.20.2023
46925,5,3925,5,2,2,06.20.2023
46926,5,3926,5,2,2,06.20.2023
46927,5,3927,5,2,2,06.20.2023
46928,5,3928,5,2,2,06.20.2023
46929,5,3929,5,2,2,06.20.2023
46930,5,3930,5,2,2,06.20.2023
46931,5,3931,5,2,2,06.20.2023
46932,5,3932,5,2,2,06.20.2023
46933,5,3933,5,2,2,06.20.2023
46934,5,3934,5,2,2,06.20.2023
46935,5,3935,5,2,2,06.20.2023
46936,5,3936,5,2,2,06.20.2023
46937,5,3937,5,2,2,06.20.2023
46938,5,3938,5,2,2,06.20.2023
46939,5,3939,5,2,2,06.20.2023
46940,5,3940,5,2,2,06.20.2023
46941,5,3941,5,2,2,06.20.2023
46942,5,3942,5,2,2,06.20.2023
46943,5,3943,5,2,2,06.20.2023
46944,5,3944,5,2,2,06.20.2023
46945,5,3945,5,2,2,06.20.2023
46946,5,3946,5,2,2,06.20.2023
46947,5,3947,5,2,2,06.20.2023
46948,5,3948,5,2,2,06.20.2023
46949,5,3949,5,2,2,06.20.2023
46950,5,3950,5,2,2,06.20.2023
46951,5,3951,5,2,2,06.20.2023
46952,5,3952,5,2,2,06.20.2023
46953,5,3953,5,2,2,06.20.2023
46954,5,3954,5,2,2,06.20.2023
46955,5,3955,5,2,2,06.20.2023
46956,5,3956,5,2,2,06.20.2023
46957,5,3957,5,2,2,06.20.2023
46958,5,3958,5,2,2,06.20.2023
46959,5,3959,5,2,2,06.20.2023
46960,5,3960,5,2,2,06.20.2023
46961,5,3961,5,2,2,06.20.2023
46962,5,3962,5,2,2,06.20.2023
46963,5,3963,5,2,2,06.20.2023
46964,5,3964,5,2,2,06.20.2023
46965,5,3965,5,2,2,06.20.2023
46966,5,3966,5,2,2,06.20.2023
46967,5,3967,5,2,2,06.20.2023
46968,5,3968,5,2,2,06.20.2023
46969,5,3969,5,2,2,06.20.2023
46970,5,3970,5,2,2,06.20.2023
46971,5,3971,5,2,2,06.20.2023
46972,5,3972,5,2,2,06.20.2023
46973,5,3973,5,2,2,06.20.2023
46974,5,3974,5,2,2,06.20.2023
46975,5,3975,5,2,2,06.20.2023
46976,5,3976,5,2,2,06.20.2023
46977,5,3977,5,2,2,06.20.2023
46978,5,3978,5,2,2,06.20.2023
46979,5,3979,5,2,2,06.20.2023
46980,5,3980,5,2,2,06.20.2023
46981,5,3981,5,2,2,06.20.2023
46982,5,3982,5,2,2,06.20.2023
46983,5,3983,5,2,2,06.20.2023
46984,5,3984,5,2,2,06.20.2023
46985,5,3985,5,2,2,06.20.2023
46986,5,3986,5,2,2,06.20.2023
46987,5,3987,5,2,2,06.20.2023
46988,5,3988,5,2,2,06.20.2023
46989,5,3989,5,2,2,06.20.2023
46990,5,3990,5,2,2,06.20.2023
46991,5,3991,5,2,2,06.20.2023
46992,5,3992,5,2,2,06.20.2023
46993,5,3993,5,2,2,06.20.2023
46994,5,3994,5,2,2,06.20.2023
46995,5,3995,5,2,2,06.20.2023
46996,5,3996,5,2,2,06.20.2023
46997,5,3997,5,2,2,06.20.2023
46998,5,3998,5,2,2,06.20.2023
46999,5,3999,5,2,2,06.20.2023
47000,5,4000,5,2,2,06.20.2023
47001,5,4001,5,2,2,06.20.2023
47002,5,4002,5,2,2,06.20.2023
47003,5,4003,5,2,2,06.20.2023
47004,5,4004,5,2,2,06.20.2023
47005,5,4005,5,2,2,06.20.2023
47006,5,4006,5,2,2,06.20.2023
47007,5,4007,5,2,2,06.20.2023
47008,5,4008,5,2,2,06.20.2023
47009,5,4009,5,2,2,06.20.2023
47010,5,4010,5,2,2,06.20.2023
47011,5,4011,5,2,2,06.20.2023
47012,5,4012,5,2,2,06.20.2023
47013,5,4013,5,2,2,06.20.2023
47014,5,4014,5,2,2,06.20.2023
47015,5,4015,5,2,2,06.20.2023
47016,5,4016,5,2,2,06.20.2023
47017,5,4017,5,2,2,06.20.2023
47018,5,4018,5,2,2,06.20.2023
47019,5,4019,5,2,2,06.20.2023
47020,5,4020,5,2,2,06.20.2023
47021,5,4021,5,2,2,06.20.2023
47022,5,4022,5,2,2,06.20.2023
47023,5,4023,5,2,2,06.20.2023
47024,5,4024,5,2,2,06.20.2023
47025,5,4025,5,2,2,06.20.2023
47026,5,4026,5,2,2,06.20.2023
47027,5,4027,5,2,2,06.20.2023
47028,5,4028,5,2,2,06.20.2023
47029,5,4029,5,2,2,06.20.2023
47030,5,4030,5,2,2,06.20.2023
47031,5,4031,5,2,2,06.20.2023
47032,5,4032,5,2,2,06.20.2023
47033,5,4033,5,2,2,06.20.2023
47034,5,4034,5,2,2,06.20.2023
47035,5,4035,5,2,2,06.20.2023
47036,5,4036,5,2,2,06.20.2023
47037,5,4037,5,2,2,06.20.2023
47038,5,4038,5,2,2,06.20.2023
47039,5,4039,5,2,2,06.20.2023
47040,5,4040,5,2,2,06.20.2023
47041,5,4041,5,2,2,06.20.2023
47042,5,4042,5,2,2,06.20.2023
47043,5,4043,5,2,2,06.20.2023
47044,5,4044,5,2,2,06.20.2023
47045,5,4045,5,2,2,06.20.2023
47046,5,4046,5,2,2,06.20.2023
47047,5,4047,5,2,2,06.20.2023
47048,5,4048,5,2,2,06.20.2023
47049,5,4049,5,2,2,06.20.2023
47050,5,4050,5,2,2,06.20.2023
47051,5,4051,5,2,2,06.20.2023
47052,5,4052,5,2,2,06.20.2023
47053,5,4053,5,2,2,06.20.2023
47054,5,4054,5,2,2,06.20.2023
47055,5,4055,5,2,2,06.20.2023
47056,5,4056,5,2,2,06.20.2023
47057,5,4057,5,2,2,06.20.2023
47058,5,4058,5,2,2,06.20.2023
47059,5,4059,5,2,2,06.20.2023
47060,5,4060,5,2,2,06.20.2023
47061,5,4061,5,2,2,06.20.2023
47062,5,4062,5,2,2,06.20.2023
47063,5,4063,5,2,2,06.20.2023
47064,5,4064,5,2,2,06.20.2023
47065,5,4065,5,2,2,06.20.2023
47066,5,4066,5,2,2,06.20.2023
47067,5,4067,5,2,2,06.20.2023
47068,5,4068,5,2,2,06.20.2023
47069,5,4069,5,2,2,06.20.2023
47070,5,4070,5,2,2,06.20.2023
47071,5,4071,5,2,2,06.20.2023
47072,5,4072,5,2,2,06.20.2023
47073,5,4073,5,2,2,06.20.2023
47074,5,4074,5,2,2,06.20.2023
47075,5,4075,5,2,2,06.20.2023
47076,5,4076,5,2,2,06.20.2023
47077,5,4077,5,2,2,06.20.2023
47078,5,4078,5,2,2,06.20.2023
47079,5,4079,5,2,2,06.20.2023
47080,5,4080,5,2,2,06.20.2023
47081,5,4081,5,2,2,06.20.2023
47082,5,4082,5,2,2,06.20.2023
47083,5,4083,5,2,2,06.20.2023
47084,5,4084,5,2,2,06.20.2023
47085,5,4085,5,2,2,06.20.2023
47086,5,4086,5,2,2,06.20.2023
47087,5,4087,5,2,2,06.20.2023
47088,5,4088,5,2,2,06.20.2023
47089,5,4089,5,2,2,06.20.2023
47090,5,4090,5,2,2,06.20.2023
47091,5,4091,5,2,2,06.20.2023
47092,5,4092,5,2,2,06.20.2023
47093,5,4093,5,2,2,06.20.2023
47094,5,4094,5,2,2,06.20.2023
47095,5,4095,5,2,2,06.20.2023
47096,5,4096,5,2,2,06.20.2023
47097,5,4097,5,2,2,06.20.2023
47098,5,4098,5,2,2,06.20.2023
47099,5,4099,5,2,2,06.20.2023
47100,5,4100,5,2,2,06.20.2023
47101,5,4101,5,2,2,06.20.2023
47102,5,4102,5,2,2,06.20.2023
47103,5,4103,5,2,2,06.20.2023
47104,5,4104,5,2,2,06.20.2023
47105,5,4105,5,2,2,06.20.2023
47106,5,4106,5,2,2,06.20.2023
47107,5,4107,5,2,2,06.20.2023
47108,5,4108,5,2,2,06.20.2023
47109,5,4109,5,2,2,06.20.2023
47110,5,4110,5,2,2,06.20.2023
47111,5,4111,5,2,2,06.20.2023
47112,5,4112,5,2,2,06.20.2023
47113,5,4113,5,2,2,06.20.2023
47114,5,4114,5,2,2,06.20.2023
47115,5,4115,5,2,2,06.20.2023
47116,5,4116,5,2,2,06.20.2023
47117,5,4117,5,2,2,06.20.2023
47118,5,4118,5,2,2,06.20.2023
47119,5,4119,5,2,2,06.20.2023
47120,5,4120,5,2,2,06.20.2023
47121,5,4121,5,2,2,06.20.2023
47122,5,4122,5,2,2,06.20.2023
47123,5,4123,5,2,2,06.20.2023
47124,5,4124,5,2,2,06.20.2023
47125,5,4125,5,2,2,06.20.2023
47126,5,4126,5,2,2,06.20.2023
47127,5,4127,5,2,2,06.20.2023
47128,5,4128,5,2,2,06.20.2023
47129,5,4129,5,2,2,06.20.2023
47130,5,4130,5,2,2,06.20.2023
47131,5,4131,5,2,2,06.20.2023
47132,5,4132,5,2,2,06.20.2023
47133,5,4133,5,2,2,06.20.2023
47134,5,4134,5,2,2,06.20.2023
47135,5,4135,5,2,2,06.20.2023
47136,5,4136,5,2,2,06.20.2023
47137,5,4137,5,2,2,06.20.2023
47138,5,4138,5,2,2,06.20.2023
47139,5,4139,5,2,2,06.20.2023
47140,5,4140,5,2,2,06.20.2023
47141,5,4141,5,2,2,06.20.2023
47142,5,4142,5,2,2,06.20.2023
47143,5,4143,5,2,2,06.20.2023
47144,5,4144,5,2,2,06.20.2023
47145,5,4145,5,2,2,06.20.2023
47146,5,4146,5,2,2,06.20.2023
47147,5,4147,5,2,2,06.20.2023
47148,5,4148,5,2,2,06.20.2023
47149,5,4149,5,2,2,06.20.2023
47150,5,4150,5,2,2,06.20.2023
47151,5,4151,5,2,2,06.20.2023
47152,5,4152,5,2,2,06.20.2023
47153,5,4153,5,2,2,06.20.2023
47154,5,4154,5,2,2,06.20.2023
47155,5,4155,5,2,2,06.20.2023
47156,5,4156,5,2,2,06.20.2023
47157,5,4157,5,2,2,06.20.2023
47158,5,4158,5,2,2,06.20.2023
47159,5,4159,5,2,2,06.20.2023
47160,5,4160,5,2,2,06.20.2023
47161,5,4161,5,2,2,06.20.2023
47162,5,4162,5,2,2,06.20.2023
47163,5,4163,5,2,2,06.20.2023
47164,5,4164,5,2,2,06.20.2023
47165,5,4165,5,2,2,06.20.2023
47166,5,4166,5,2,2,06.20.2023
47167,5,4167,5,2,2,06.20.2023
47168,5,4168,5,2,2,06.20.2023
47169,5,4169,5,2,2,06.20.2023
47170,5,4170,5,2,2,06.20.2023
47171,5,4171,5,2,2,06.20.2023
47172,5,4172,5,2,2,06.20.2023
47173,5,4173,5,2,2,06.20.2023
47174,5,4174,5,2,2,06.20.2023
47175,5,4175,5,2,2,06.20.2023
47176,5,4176,5,2,2,06.20.2023
47177,5,4177,5,2,2,06.20.2023
47178,5,4178,5,2,2,06.20.2023
47179,5,4179,5,2,2,06.20.2023
47180,5,4180,5,2,2,06.20.2023
47181,5,4181,5,2,2,06.20.2023
47182,5,4182,5,2,2,06.20.2023
47183,5,4183,5,2,2,06.20.2023
47184,5,4184,5,2,2,06.20.2023
47185,5,4185,5,2,2,06.20.2023
47186,5,4186,5,2,2,06.20.2023
47187,5,4187,5,2,2,06.20.2023
47188,5,4188,5,2,2,06.20.2023
47189,5,4189,5,2,2,06.20.2023
47190,5,4190,5,2,2,06.20.2023
47191,5,4191,5,2,2,06.20.2023
47192,5,4192,5,2,2,06.20.2023
47193,5,4193,5,2,2,06.20.2023
47194,5,4194,5,2,2,06.20.2023
47195,5,4195,5,2,2,06.20.2023
47196,5,4196,5,2,2,06.20.2023
47197,5,4197,5,2,2,06.20.2023
47198,5,4198,5,2,2,06.20.2023
47199,5,4199,5,2,2,06.20.2023
47200,5,4200,5,2,2,06.20.2023
47201,5,4201,5,2,2,06.20.2023
47202,5,4202,5,2,2,06.20.2023
47203,5,4203,5,2,2,06.20.2023
47204,5,4204,5,2,2,06.20.2023
47205,5,4205,5,2,2,06.20.2023
47206,5,4206,5,2,2,06.20.2023
47207,5,4207,5,2,2,06.20.2023
47208,5,4208,5,2,2,06.20.2023
47209,5,4209,5,2,2,06.20.2023
47210,5,4210,5,2,2,06.20.2023
47211,5,4211,5,2,2,06.20.2023
47212,5,4212,5,2,2,06.20.2023
47213,5,4213,5,2,2,06.20.2023
47214,5,4214,5,2,2,06.20.2023
47215,5,4215,5,2,2,06.20.2023
47216,5,4216,5,2,2,06.20.2023
47217,5,4217,5,2,2,06.20.2023
47218,5,4218,5,2,2,06.20.2023
47219,5,4219,5,2,2,06.20.2023
47220,5,4220,5,2,2,06.20.2023
47221,5,4221,5,2,2,06.20.2023
47222,5,4222,5,2,2,06.20.2023
47223,5,4223,5,2,2,06.20.2023
47224,5,4224,5,2,2,06.20.2023
47225,5,4225,5,2,2,06.20.2023
47226,5,4226,5,2,2,06.20.2023
47227,5,4227,5,2,2,06.20.2023
47228,5,4228,5,2,2,06.20.2023
47229,5,4229,5,2,2,06.20.2023
47230,5,4230,5,2,2,06.20.2023
47231,5,4231,5,2,2,06.20.2023
47232,5,4232,5,2,2,06.20.2023
47233,5,4233,5,2,2,06.20.2023
47234,5,4234,5,2,2,06.20.2023
47235,5,4235,5,2,2,06.20.2023
47236,5,4236,5,2,2,06.20.2023
47237,5,4237,5,2,2,06.20.2023
47238,5,4238,5,2,2,06.20.2023
47239,5,4239,5,2,2,06.20.2023
47240,5,4240,5,2,2,06.20.2023
47241,5,4241,5,2,2,06.20.2023
47242,5,4242,5,2,2,06.20.2023
47243,5,4243,5,2,2,06.20.2023
47244,5,4244,5,2,2,06.20.2023
47245,5,4245,5,2,2,06.20.2023
47246,5,4246,5,2,2,06.20.2023
47247,5,4247,5,2,2,06.20.2023
47248,5,4248,5,2,2,06.20.2023
47249,5,4249,5,2,2,06.20.2023
47250,5,4250,5,2,2,06.20.2023
47251,5,4251,5,2,2,06.20.2023
47252,5,4252,5,2,2,06.20.2023
47253,5,4253,5,2,2,06.20.2023
47254,5,4254,5,2,2,06.20.2023
47255,5,4255,5,2,2,06.20.2023
47256,5,4256,5,2,2,06.20.2023
47257,5,4257,5,2,2,06.20.2023
47258,5,4258,5,2,2,06.20.2023
47259,5,4259,5,2,2,06.20.2023
47260,5,4260,5,2,2,06.20.2023
47261,5,4261,5,2,2,06.20.2023
47262,5,4262,5,2,2,06.20.2023
47263,5,4263,5,2,2,06.20.2023
47264,5,4264,5,2,2,06.20.2023
47265,5,4265,5,2,2,06.20.2023
47266,5,4266,5,2,2,06.20.2023
47267,5,4267,5,2,2,06.20.2023
47268,5,4268,5,2,2,06.20.2023
47269,5,4269,5,2,2,06.20.2023
47270,5,4270,5,2,2,06.20.2023
47271,5,4271,5,2,2,06.20.2023
47272,5,4272,5,2,2,06.20.2023
47273,5,4273,5,2,2,06.20.2023
47274,5,4274,5,2,2,06.20.2023
47275,5,4275,5,2,2,06.20.2023
47276,5,4276,5,2,2,06.20.2023
47277,5,4277,5,2,2,06.20.2023
47278,5,4278,5,2,2,06.20.2023
47279,5,4279,5,2,2,06.20.2023
47280,5,4280,5,2,2,06.20.2023
47281,5,4281,5,2,2,06.20.2023
47282,5,4282,5,2,2,06.20.2023
47283,5,4283,5,2,2,06.20.2023
47284,5,4284,5,2,2,06.20.2023
47285,5,4285,5,2,2,06.20.2023
47286,5,4286,5,2,2,06.20.2023
47287,5,4287,5,2,2,06.20.2023
47288,5,4288,5,2,2,06.20.2023
47289,5,4289,5,2,2,06.20.2023
47290,5,4290,5,2,2,06.20.2023
47291,5,4291,5,2,2,06.20.2023
47292,5,4292,5,2,2,06.20.2023
47293,5,4293,5,2,2,06.20.2023
47294,5,4294,5,2,2,06.20.2023
47295,5,4295,5,2,2,06.20.2023
47296,5,4296,5,2,2,06.20.2023
47297,5,4297,5,2,2,06.20.2023
47298,5,4298,5,2,2,06.20.2023
47299,5,4299,5,2,2,06.20.2023
47300,5,4300,5,2,2,06.20.2023
47301,5,4301,5,2,2,06.20.2023
47302,5,4302,5,2,2,06.20.2023
47303,5,4303,5,2,2,06.20.2023
47304,5,4304,5,2,2,06.20.2023
47305,5,4305,5,2,2,06.20.2023
47306,5,4306,5,2,2,06.20.2023
47307,5,4307,5,2,2,06.20.2023
47308,5,4308,5,2,2,06.20.2023
47309,5,4309,5,2,2,06.20.2023
47310,5,4310,5,2,2,06.20.2023
47311,5,4311,5,2,2,06.20.2023
47312,5,4312,5,2,2,06.20.2023
47313,5,4313,5,2,2,06.20.2023
47314,5,4314,5,2,2,06.20.2023
47315,5,4315,5,2,2,06.20.2023
47316,5,4316,5,2,2,06.20.2023
47317,5,4317,5,2,2,06.20.2023
47318,5,4318,5,2,2,06.20.2023
47319,5,4319,5,2,2,06.20.2023
47320,5,4320,5,2,2,06.20.2023
47321,5,4321,5,2,2,06.20.2023
47322,5,4322,5,2,2,06.20.2023
47323,5,4323,5,2,2,06.20.2023
47324,5,4324,5,2,2,06.20.2023
47325,5,4325,5,2,2,06.20.2023
47326,5,4326,5,2,2,06.20.2023
47327,5,4327,5,2,2,06.20.2023
47328,5,4328,5,2,2,06.20.2023
47329,5,4329,5,2,2,06.20.2023
47330,5,4330,5,2,2,06.20.2023
47331,5,4331,5,2,2,06.20.2023
